vehiculo_id,hora_salida,zona_origen,zona_destino,tiempo_viaje_min
V0128,6,Centro,Poniente,29
V0442,1,Norte,Centro,27
V0176,6,Oriente,Sur,34
V0138,23,Norte,Poniente,10
V0090,19,Centro,Poniente,69
V0170,14,Oriente,Poniente,15
V0012,2,Sur,Poniente,28
V0208,5,Centro,Poniente,42
V0296,19,Sur,Norte,72
V0282,2,Norte,Oriente,83
V0121,2,Oriente,Centro,22
V0443,0,Norte,Oriente,58
V0248,3,Poniente,Centro,64
V0074,17,Sur,Norte,54
V0330,1,Centro,Oriente,23
V0036,11,Sur,Poniente,75
V0375,16,Oriente,Poniente,23
V0408,19,Centro,Poniente,68
V0412,1,Sur,Poniente,35
V0290,15,Poniente,Centro,8
V0212,21,Norte,Sur,49
V0279,7,Poniente,Norte,62
V0169,22,Oriente,Centro,45
V0318,13,Centro,Oriente,5
V0012,12,Poniente,Oriente,86
V0349,21,Poniente,Sur,87
V0079,17,Centro,Sur,38
V0073,6,Oriente,Poniente,64
V0027,2,Oriente,Norte,36
V0264,22,Poniente,Norte,64
V0363,6,Norte,Poniente,54
V0029,5,Centro,Norte,15
V0139,11,Centro,Sur,11
V0414,8,Centro,Oriente,52
V0051,11,Poniente,Oriente,10
V0309,12,Poniente,Oriente,40
V0149,6,Oriente,Sur,55
V0235,2,Poniente,Norte,40
V0369,8,Poniente,Centro,8
V0057,12,Sur,Poniente,43
V0062,13,Norte,Oriente,38
V0310,0,Oriente,Norte,65
V0148,5,Centro,Oriente,19
V0044,4,Sur,Oriente,12
V0055,13,Centro,Sur,73
V0437,16,Norte,Centro,43
V0169,9,Poniente,Oriente,69
V0286,4,Norte,Centro,48
V0487,21,Oriente,Centro,29
V0319,22,Norte,Oriente,84
V0066,23,Poniente,Sur,84
V0306,9,Norte,Poniente,74
V0064,5,Centro,Sur,34
V0398,20,Oriente,Norte,51
V0468,3,Poniente,Norte,9
V0459,3,Poniente,Sur,79
V0328,16,Norte,Centro,76
V0316,6,Sur,Centro,52
V0075,11,Oriente,Centro,62
V0061,21,Centro,Oriente,29
V0014,5,Norte,Poniente,52
V0476,1,Norte,Poniente,74
V0473,11,Norte,Oriente,47
V0475,12,Sur,Centro,46
V0205,17,Centro,Sur,11
V0372,11,Norte,Poniente,21
V0373,17,Norte,Poniente,20
V0023,8,Norte,Sur,86
V0009,5,Oriente,Poniente,27
V0312,3,Poniente,Centro,58
V0457,1,Oriente,Norte,62
V0241,16,Norte,Centro,86
V0324,10,Poniente,Norte,13
V0173,2,Centro,Sur,90
V0335,7,Poniente,Norte,47
V0061,6,Centro,Poniente,46
V0099,19,Centro,Poniente,41
V0287,13,Sur,Oriente,24
V0381,22,Norte,Oriente,31
V0382,6,Norte,Sur,9
V0332,2,Norte,Sur,69
V0077,12,Centro,Sur,81
V0012,9,Centro,Sur,47
V0478,2,Norte,Centro,60
V0425,9,Poniente,Centro,85
V0288,8,Norte,Centro,56
V0071,17,Centro,Oriente,26
V0486,12,Poniente,Sur,15
V0338,0,Oriente,Centro,31
V0087,22,Norte,Sur,33
V0207,23,Norte,Poniente,74
V0308,22,Norte,Oriente,34
V0002,12,Sur,Norte,65
V0401,2,Poniente,Oriente,41
V0215,19,Centro,Norte,56
V0330,2,Centro,Oriente,37
V0276,9,Centro,Oriente,49
V0344,22,Poniente,Oriente,21
V0202,1,Norte,Oriente,47
V0360,23,Centro,Poniente,57
V0444,7,Oriente,Sur,5
V0370,18,Oriente,Centro,16
V0321,23,Norte,Centro,17
V0143,5,Sur,Poniente,39
V0447,22,Poniente,Norte,68
V0269,1,Centro,Oriente,75
V0296,17,Sur,Centro,23
V0144,20,Poniente,Oriente,52
V0400,1,Oriente,Sur,24
V0152,3,Norte,Oriente,80
V0108,23,Sur,Centro,28
V0364,22,Sur,Norte,80
V0091,2,Sur,Norte,27
V0421,1,Poniente,Sur,86
V0291,10,Sur,Oriente,57
V0207,18,Oriente,Norte,90
V0426,22,Norte,Poniente,21
V0295,0,Poniente,Oriente,22
V0050,8,Oriente,Poniente,53
V0434,19,Norte,Poniente,73
V0352,15,Norte,Sur,15
V0165,13,Sur,Poniente,32
V0080,9,Centro,Norte,70
V0337,19,Centro,Sur,62
V0027,1,Sur,Poniente,30
V0168,7,Centro,Norte,19
V0226,9,Norte,Centro,83
V0301,4,Poniente,Oriente,17
V0268,17,Norte,Centro,48
V0202,15,Centro,Norte,76
V0023,19,Poniente,Centro,84
V0329,9,Sur,Norte,8
V0250,4,Sur,Poniente,19
V0051,16,Poniente,Oriente,89
V0480,0,Poniente,Sur,45
V0307,21,Oriente,Sur,39
V0470,18,Poniente,Centro,41
V0132,15,Oriente,Poniente,56
V0333,15,Poniente,Sur,5
V0162,7,Oriente,Poniente,65
V0318,10,Poniente,Centro,83
V0257,18,Centro,Norte,53
V0489,23,Centro,Sur,62
V0455,19,Poniente,Sur,6
V0493,12,Norte,Sur,82
V0329,0,Oriente,Centro,90
V0498,2,Norte,Oriente,60
V0465,8,Poniente,Norte,67
V0196,8,Oriente,Norte,11
V0315,23,Norte,Sur,60
V0431,15,Norte,Sur,33
V0051,10,Oriente,Centro,54
V0476,18,Centro,Poniente,26
V0091,0,Sur,Poniente,42
V0427,17,Poniente,Oriente,59
V0065,5,Sur,Oriente,70
V0291,13,Poniente,Sur,69
V0497,16,Oriente,Sur,82
V0282,0,Oriente,Norte,90
V0454,18,Centro,Norte,53
V0466,12,Sur,Norte,38
V0078,12,Oriente,Poniente,52
V0496,15,Sur,Oriente,50
V0008,19,Norte,Poniente,39
V0201,18,Sur,Poniente,44
V0447,16,Centro,Norte,17
V0464,4,Oriente,Sur,74
V0237,13,Oriente,Sur,80
V0043,6,Norte,Centro,17
V0367,6,Oriente,Norte,14
V0126,10,Poniente,Centro,68
V0055,8,Poniente,Norte,65
V0007,17,Oriente,Norte,41
V0231,20,Centro,Sur,82
V0442,15,Centro,Sur,86
V0025,6,Centro,Norte,10
V0249,13,Centro,Norte,71
V0060,4,Centro,Oriente,65
V0186,3,Poniente,Sur,83
V0202,10,Oriente,Poniente,88
V0089,7,Centro,Oriente,83
V0216,1,Poniente,Centro,24
V0226,8,Oriente,Sur,81
V0305,19,Oriente,Poniente,56
V0382,19,Poniente,Norte,50
V0135,13,Poniente,Centro,31
V0422,22,Oriente,Sur,31
V0003,23,Sur,Oriente,15
V0019,21,Centro,Norte,11
V0398,15,Sur,Poniente,71
V0399,2,Centro,Sur,28
V0244,1,Centro,Sur,60
V0149,13,Oriente,Centro,56
V0496,8,Centro,Norte,75
V0374,20,Sur,Centro,46
V0358,5,Poniente,Oriente,70
V0092,20,Oriente,Poniente,24
V0419,7,Centro,Poniente,69
V0474,23,Poniente,Oriente,40
V0375,7,Sur,Centro,84
V0043,18,Poniente,Sur,56
V0049,9,Oriente,Sur,59
V0121,5,Norte,Sur,20
V0250,20,Poniente,Oriente,84
V0011,12,Centro,Sur,39
V0042,2,Centro,Oriente,7
V0309,19,Poniente,Sur,81
V0345,12,Centro,Oriente,27
V0446,21,Oriente,Norte,38
V0406,16,Sur,Centro,85
V0442,16,Sur,Oriente,17
V0215,8,Norte,Centro,64
V0216,20,Oriente,Sur,67
V0475,2,Poniente,Norte,7
V0002,3,Sur,Centro,16
V0098,8,Poniente,Centro,8
V0057,4,Centro,Sur,13
V0439,6,Norte,Sur,48
V0322,0,Sur,Oriente,28
V0364,22,Norte,Sur,62
V0044,18,Sur,Norte,68
V0055,0,Oriente,Norte,19
V0165,15,Poniente,Norte,73
V0069,20,Sur,Poniente,22
V0399,20,Norte,Oriente,43
V0336,10,Norte,Oriente,79
V0381,21,Sur,Poniente,7
V0358,14,Centro,Norte,33
V0218,5,Oriente,Norte,23
V0042,23,Sur,Centro,87
V0280,1,Poniente,Norte,89
V0231,3,Poniente,Norte,5
V0467,13,Norte,Oriente,61
V0262,8,Oriente,Norte,32
V0110,13,Norte,Centro,66
V0208,9,Poniente,Sur,74
V0096,20,Oriente,Sur,82
V0409,6,Poniente,Oriente,65
V0085,13,Poniente,Oriente,23
V0314,17,Norte,Centro,79
V0376,9,Poniente,Centro,35
V0448,11,Norte,Centro,47
V0031,4,Centro,Sur,60
V0470,11,Centro,Norte,20
V0201,0,Centro,Norte,7
V0425,3,Sur,Norte,90
V0260,12,Sur,Norte,56
V0228,21,Centro,Poniente,21
V0335,23,Norte,Sur,17
V0474,15,Norte,Oriente,82
V0332,6,Norte,Poniente,83
V0358,1,Norte,Oriente,67
V0323,22,Poniente,Centro,53
V0227,23,Oriente,Poniente,67
V0010,1,Oriente,Sur,39
V0006,18,Centro,Poniente,61
V0218,19,Poniente,Norte,16
V0159,6,Norte,Centro,68
V0241,13,Oriente,Norte,79
V0172,19,Norte,Oriente,35
V0452,6,Poniente,Oriente,60
V0102,17,Sur,Oriente,88
V0036,8,Sur,Oriente,35
V0039,3,Oriente,Centro,54
V0173,6,Sur,Oriente,22
V0406,19,Sur,Centro,38
V0415,9,Poniente,Sur,43
V0157,11,Poniente,Oriente,87
V0481,20,Centro,Oriente,37
V0296,4,Poniente,Oriente,66
V0281,1,Norte,Sur,31
V0291,5,Norte,Poniente,57
V0301,12,Poniente,Sur,23
V0130,8,Poniente,Norte,40
V0232,0,Sur,Oriente,54
V0075,18,Sur,Poniente,89
V0126,1,Norte,Centro,30
V0040,4,Sur,Norte,17
V0068,10,Oriente,Sur,47
V0066,4,Sur,Poniente,6
V0340,23,Oriente,Poniente,63
V0214,18,Poniente,Sur,70
V0114,0,Sur,Norte,12
V0064,21,Poniente,Centro,53
V0274,21,Norte,Oriente,73
V0487,16,Oriente,Sur,44
V0136,13,Norte,Oriente,71
V0140,18,Sur,Poniente,88
V0443,8,Poniente,Norte,47
V0124,17,Sur,Oriente,66
V0396,8,Sur,Poniente,17
V0041,4,Oriente,Norte,49
V0277,10,Oriente,Norte,83
V0241,14,Centro,Sur,6
V0058,6,Oriente,Norte,62
V0317,17,Sur,Centro,77
V0114,12,Sur,Oriente,12
V0386,14,Sur,Oriente,30
V0246,12,Sur,Poniente,77
V0195,9,Centro,Oriente,55
V0114,11,Sur,Oriente,76
V0022,22,Poniente,Centro,85
V0036,6,Norte,Centro,76
V0350,2,Oriente,Sur,64
V0410,7,Sur,Poniente,50
V0354,7,Oriente,Norte,22
V0001,5,Poniente,Sur,79
V0187,9,Poniente,Centro,24
V0429,19,Oriente,Norte,32
V0474,9,Sur,Poniente,59
V0304,11,Centro,Oriente,30
V0374,11,Oriente,Norte,86
V0274,20,Poniente,Sur,35
V0334,6,Norte,Centro,36
V0328,5,Centro,Norte,7
V0401,16,Sur,Poniente,84
V0136,22,Norte,Centro,62
V0326,7,Poniente,Oriente,43
V0263,19,Poniente,Sur,6
V0103,14,Oriente,Centro,66
V0282,1,Poniente,Centro,21
V0108,19,Sur,Norte,72
V0185,0,Norte,Centro,90
V0217,0,Centro,Oriente,85
V0107,1,Centro,Poniente,43
V0200,9,Sur,Centro,84
V0236,9,Oriente,Centro,9
V0055,14,Norte,Oriente,38
V0315,19,Oriente,Poniente,10
V0040,14,Oriente,Centro,85
V0284,5,Sur,Norte,84
V0446,9,Poniente,Oriente,73
V0482,13,Poniente,Centro,5
V0479,4,Poniente,Oriente,13
V0395,16,Poniente,Norte,81
V0439,22,Oriente,Sur,19
V0479,9,Poniente,Centro,12
V0129,7,Oriente,Centro,62
V0146,16,Oriente,Poniente,35
V0290,4,Norte,Sur,58
V0314,16,Oriente,Sur,81
V0468,21,Norte,Poniente,41
V0011,18,Norte,Poniente,29
V0295,9,Sur,Centro,5
V0227,17,Poniente,Sur,9
V0108,1,Norte,Oriente,54
V0162,3,Centro,Sur,14
V0228,8,Poniente,Sur,67
V0447,1,Norte,Sur,69
V0366,5,Oriente,Centro,85
V0384,16,Poniente,Oriente,63
V0440,10,Norte,Poniente,90
V0475,5,Oriente,Norte,63
V0054,15,Sur,Oriente,14
V0294,2,Sur,Poniente,60
V0462,10,Centro,Oriente,82
V0454,2,Centro,Oriente,82
V0350,1,Norte,Poniente,61
V0286,23,Oriente,Centro,35
V0470,12,Centro,Norte,34
V0130,20,Poniente,Norte,16
V0422,15,Centro,Sur,29
V0218,4,Sur,Poniente,58
V0440,18,Poniente,Norte,89
V0307,6,Poniente,Centro,52
V0315,12,Oriente,Poniente,57
V0151,17,Centro,Oriente,69
V0257,0,Oriente,Sur,65
V0185,2,Norte,Oriente,52
V0138,16,Poniente,Norte,10
V0332,22,Poniente,Sur,61
V0385,12,Centro,Oriente,20
V0311,20,Norte,Centro,38
V0295,13,Centro,Poniente,88
V0354,20,Centro,Oriente,85
V0102,10,Poniente,Norte,72
V0221,17,Oriente,Poniente,41
V0020,18,Oriente,Norte,62
V0042,18,Sur,Poniente,35
V0386,16,Oriente,Norte,71
V0050,12,Norte,Centro,55
V0352,9,Centro,Norte,21
V0088,2,Norte,Centro,78
V0138,5,Oriente,Norte,5
V0232,4,Centro,Norte,33
V0168,4,Oriente,Poniente,64
V0022,1,Sur,Centro,58
V0496,19,Oriente,Sur,80
V0176,16,Sur,Norte,62
V0237,7,Centro,Poniente,89
V0037,4,Oriente,Poniente,34
V0398,0,Sur,Centro,74
V0143,23,Oriente,Sur,87
V0470,16,Centro,Norte,42
V0388,23,Sur,Poniente,83
V0072,13,Sur,Poniente,11
V0357,19,Centro,Norte,62
V0432,11,Centro,Oriente,29
V0284,4,Oriente,Centro,22
V0150,14,Sur,Norte,85
V0386,9,Poniente,Centro,79
V0422,16,Oriente,Sur,66
V0356,22,Centro,Poniente,28
V0004,4,Sur,Centro,76
V0009,15,Sur,Norte,86
V0384,16,Oriente,Norte,86
V0094,4,Poniente,Sur,21
V0363,17,Sur,Norte,80
V0430,9,Oriente,Centro,66
V0368,14,Norte,Sur,43
V0028,8,Centro,Norte,60
V0475,1,Sur,Centro,52
V0055,6,Norte,Poniente,57
V0091,5,Oriente,Poniente,69
V0094,20,Norte,Sur,65
V0445,13,Oriente,Poniente,56
V0124,1,Centro,Poniente,81
V0453,16,Norte,Poniente,46
V0447,18,Centro,Sur,39
V0243,15,Centro,Oriente,60
V0283,13,Norte,Sur,81
V0498,14,Sur,Centro,10
V0448,15,Oriente,Sur,63
V0394,13,Norte,Poniente,41
V0434,5,Oriente,Centro,10
V0472,16,Centro,Sur,11
V0220,5,Sur,Norte,58
V0239,13,Sur,Poniente,66
V0375,1,Sur,Centro,48
V0486,10,Sur,Poniente,5
V0453,3,Poniente,Oriente,47
V0221,21,Oriente,Sur,72
V0139,13,Centro,Norte,54
V0309,20,Sur,Oriente,74
V0417,15,Centro,Poniente,55
V0381,5,Norte,Oriente,57
V0478,15,Centro,Poniente,10
V0477,19,Oriente,Centro,39
V0220,16,Oriente,Sur,27
V0057,8,Sur,Centro,7
V0419,6,Centro,Poniente,85
V0218,19,Poniente,Sur,43
V0004,17,Norte,Oriente,58
V0328,11,Norte,Poniente,32
V0167,17,Norte,Sur,22
V0125,12,Poniente,Sur,19
V0259,16,Oriente,Poniente,22
V0270,18,Sur,Poniente,79
V0276,20,Norte,Sur,87
V0010,9,Centro,Oriente,26
V0228,22,Norte,Oriente,56
V0439,3,Poniente,Oriente,38
V0300,17,Sur,Centro,53
V0325,21,Sur,Norte,64
V0093,10,Centro,Norte,60
V0129,18,Poniente,Sur,38
V0467,13,Norte,Oriente,83
V0404,11,Sur,Norte,55
V0147,17,Poniente,Norte,46
V0334,16,Poniente,Oriente,36
V0439,20,Poniente,Sur,85
V0359,11,Poniente,Norte,65
V0126,10,Oriente,Poniente,86
V0475,23,Sur,Centro,18
V0253,14,Sur,Norte,43
V0322,10,Sur,Oriente,62
V0468,14,Poniente,Centro,31
V0446,8,Sur,Centro,73
V0241,19,Norte,Centro,80
V0427,6,Norte,Sur,52
V0057,17,Centro,Sur,38
V0205,21,Oriente,Norte,14
V0468,21,Centro,Norte,35
V0456,19,Poniente,Norte,16
V0062,21,Norte,Poniente,52
V0252,21,Sur,Centro,33
V0103,7,Oriente,Poniente,78
V0405,20,Poniente,Oriente,48
V0236,11,Poniente,Norte,27
V0247,18,Norte,Centro,20
V0449,18,Poniente,Norte,7
V0348,20,Centro,Norte,44
V0446,10,Poniente,Centro,65
V0221,16,Oriente,Norte,15
V0019,16,Poniente,Oriente,24
V0258,10,Centro,Sur,53
V0034,20,Oriente,Poniente,27
V0347,23,Norte,Centro,53
V0171,23,Poniente,Norte,68
V0216,0,Poniente,Centro,5
V0495,20,Sur,Poniente,26
V0179,19,Sur,Centro,41
V0259,17,Sur,Centro,81
V0474,17,Oriente,Centro,32
V0260,19,Sur,Centro,76
V0176,12,Poniente,Sur,60
V0396,15,Centro,Norte,81
V0240,10,Oriente,Norte,30
V0194,10,Centro,Poniente,13
V0014,10,Centro,Norte,84
V0240,19,Centro,Poniente,67
V0105,22,Oriente,Norte,27
V0056,6,Oriente,Centro,10
V0469,15,Oriente,Poniente,57
V0024,1,Norte,Oriente,33
V0164,14,Norte,Poniente,18
V0234,14,Poniente,Sur,70
V0285,14,Sur,Oriente,25
V0351,15,Oriente,Norte,78
V0048,21,Poniente,Oriente,83
V0005,2,Oriente,Sur,57
V0457,16,Oriente,Norte,26
V0114,14,Centro,Norte,40
V0456,11,Norte,Poniente,36
V0056,17,Poniente,Norte,6
V0059,9,Norte,Sur,45
V0331,23,Centro,Norte,10
V0434,8,Centro,Oriente,80
V0221,15,Oriente,Poniente,51
V0446,1,Sur,Poniente,11
V0406,11,Norte,Poniente,69
V0346,21,Oriente,Centro,64
V0030,8,Centro,Norte,85
V0145,7,Oriente,Norte,59
V0059,2,Norte,Oriente,49
V0147,12,Sur,Oriente,71
V0182,14,Sur,Oriente,82
V0500,1,Oriente,Poniente,90
V0060,9,Norte,Oriente,6
V0393,7,Centro,Norte,15
V0403,12,Sur,Poniente,79
V0095,13,Sur,Centro,15
V0302,1,Centro,Norte,37
V0343,8,Poniente,Sur,41
V0013,12,Sur,Poniente,7
V0352,5,Norte,Centro,69
V0246,1,Centro,Poniente,58
V0467,10,Oriente,Sur,72
V0060,3,Centro,Poniente,54
V0273,18,Centro,Sur,8
V0352,14,Centro,Poniente,46
V0491,4,Oriente,Poniente,43
V0039,10,Norte,Centro,31
V0321,6,Sur,Norte,71
V0431,6,Poniente,Norte,78
V0394,7,Centro,Sur,62
V0112,14,Poniente,Sur,87
V0176,6,Poniente,Centro,52
V0187,13,Norte,Centro,45
V0078,6,Sur,Centro,75
V0333,21,Oriente,Norte,8
V0247,6,Oriente,Norte,89
V0466,2,Poniente,Centro,37
V0018,6,Poniente,Sur,85
V0302,14,Centro,Sur,37
V0392,16,Sur,Norte,84
V0181,13,Centro,Sur,78
V0465,6,Norte,Oriente,8
V0099,13,Oriente,Norte,52
V0346,17,Sur,Centro,29
V0057,4,Poniente,Centro,6
V0088,21,Sur,Norte,75
V0095,9,Poniente,Norte,28
V0285,13,Poniente,Oriente,14
V0026,3,Sur,Oriente,38
V0104,1,Sur,Centro,24
V0175,19,Sur,Norte,18
V0162,7,Oriente,Poniente,51
V0181,20,Oriente,Sur,89
V0246,3,Sur,Norte,33
V0358,7,Norte,Centro,57
V0035,3,Poniente,Norte,23
V0040,0,Oriente,Poniente,28
V0242,3,Sur,Centro,16
V0478,7,Centro,Norte,77
V0478,21,Norte,Centro,50
V0045,10,Sur,Oriente,85
V0389,16,Poniente,Sur,11
V0140,4,Poniente,Norte,89
V0074,22,Norte,Poniente,8
V0081,7,Centro,Sur,68
V0464,4,Sur,Norte,32
V0464,11,Centro,Sur,80
V0241,16,Centro,Sur,9
V0423,11,Norte,Centro,49
V0193,2,Centro,Oriente,83
V0463,17,Sur,Centro,16
V0082,18,Poniente,Centro,45
V0059,19,Sur,Oriente,30
V0485,15,Poniente,Centro,38
V0065,2,Centro,Poniente,14
V0480,21,Poniente,Centro,51
V0108,18,Oriente,Sur,17
V0376,14,Sur,Norte,89
V0331,22,Sur,Centro,81
V0109,23,Poniente,Centro,15
V0261,7,Centro,Oriente,40
V0467,11,Sur,Poniente,80
V0201,7,Poniente,Sur,13
V0387,21,Sur,Poniente,13
V0283,5,Poniente,Oriente,33
V0255,13,Centro,Sur,6
V0241,18,Sur,Centro,41
V0425,11,Centro,Oriente,10
V0014,7,Centro,Norte,10
V0392,1,Centro,Sur,8
V0014,14,Centro,Norte,50
V0332,1,Oriente,Norte,69
V0103,19,Sur,Centro,53
V0355,23,Centro,Oriente,53
V0313,3,Centro,Oriente,37
V0008,0,Centro,Sur,14
V0157,14,Norte,Oriente,88
V0101,21,Poniente,Oriente,59
V0368,20,Sur,Oriente,76
V0272,9,Norte,Oriente,28
V0295,11,Poniente,Centro,6
V0280,18,Sur,Oriente,49
V0227,2,Poniente,Norte,56
V0489,10,Oriente,Sur,89
V0421,9,Oriente,Centro,40
V0138,15,Centro,Poniente,43
V0375,21,Oriente,Sur,19
V0285,22,Poniente,Centro,40
V0189,12,Norte,Sur,85
V0221,17,Centro,Sur,23
V0354,10,Sur,Centro,5
V0018,7,Norte,Poniente,78
V0169,12,Oriente,Sur,80
V0395,17,Norte,Sur,30
V0267,22,Norte,Sur,76
V0081,0,Sur,Oriente,72
V0302,7,Sur,Centro,79
V0057,4,Poniente,Centro,42
V0386,16,Centro,Norte,17
V0003,14,Poniente,Sur,22
V0213,2,Oriente,Norte,83
V0405,21,Oriente,Centro,55
V0298,16,Norte,Oriente,90
V0351,1,Centro,Poniente,7
V0005,1,Norte,Oriente,42
V0441,18,Norte,Sur,87
V0109,0,Sur,Norte,31
V0193,2,Centro,Poniente,8
V0459,1,Centro,Oriente,76
V0004,2,Centro,Oriente,62
V0290,14,Sur,Poniente,14
V0104,7,Poniente,Norte,22
V0410,12,Oriente,Sur,10
V0436,19,Sur,Poniente,32
V0429,7,Centro,Sur,57
V0256,8,Poniente,Oriente,28
V0117,22,Oriente,Sur,59
V0446,3,Oriente,Centro,13
V0142,21,Sur,Oriente,50
V0393,3,Oriente,Norte,15
V0478,17,Sur,Oriente,70
V0255,15,Norte,Sur,9
V0098,12,Poniente,Sur,70
V0241,23,Poniente,Sur,24
V0364,9,Centro,Sur,42
V0053,19,Centro,Poniente,61
V0064,5,Sur,Poniente,42
V0340,23,Oriente,Sur,77
V0326,12,Norte,Centro,29
V0342,13,Sur,Oriente,77
V0434,11,Oriente,Centro,21
V0301,19,Sur,Centro,45
V0360,21,Oriente,Sur,32
V0371,2,Sur,Oriente,31
V0311,2,Centro,Oriente,6
V0292,21,Norte,Centro,50
V0108,11,Sur,Poniente,36
V0176,11,Poniente,Sur,62
V0017,9,Centro,Norte,69
V0099,21,Centro,Poniente,64
V0373,19,Sur,Norte,35
V0124,6,Norte,Sur,29
V0386,10,Centro,Norte,86
V0417,17,Poniente,Sur,41
V0322,19,Oriente,Norte,83
V0150,13,Oriente,Sur,51
V0375,1,Oriente,Norte,39
V0224,14,Oriente,Centro,5
V0205,0,Norte,Oriente,79
V0136,3,Poniente,Norte,75
V0186,11,Oriente,Sur,59
V0025,9,Norte,Oriente,78
V0187,12,Poniente,Sur,19
V0350,19,Norte,Sur,80
V0336,2,Poniente,Sur,14
V0160,4,Sur,Oriente,17
V0410,16,Sur,Poniente,46
V0162,10,Sur,Poniente,39
V0072,2,Sur,Oriente,46
V0390,0,Sur,Centro,54
V0174,9,Norte,Poniente,67
V0069,2,Sur,Centro,60
V0435,4,Sur,Centro,22
V0090,17,Norte,Poniente,52
V0100,22,Poniente,Oriente,56
V0388,21,Centro,Norte,9
V0100,3,Poniente,Centro,73
V0226,5,Poniente,Sur,43
V0317,20,Sur,Poniente,26
V0048,10,Norte,Oriente,24
V0175,2,Sur,Norte,73
V0272,5,Norte,Oriente,49
V0316,13,Centro,Norte,16
V0286,13,Sur,Poniente,74
V0104,11,Poniente,Oriente,17
V0228,16,Norte,Sur,57
V0203,9,Centro,Norte,60
V0466,21,Poniente,Oriente,49
V0179,13,Oriente,Norte,80
V0046,13,Centro,Norte,58
V0058,4,Centro,Norte,85
V0461,20,Centro,Oriente,86
V0149,22,Norte,Poniente,12
V0023,23,Norte,Centro,19
V0070,11,Poniente,Oriente,51
V0016,10,Sur,Oriente,83
V0390,22,Centro,Sur,41
V0423,20,Oriente,Sur,20
V0371,16,Centro,Oriente,50
V0185,23,Sur,Norte,53
V0054,18,Norte,Sur,63
V0237,13,Sur,Oriente,26
V0229,0,Norte,Oriente,35
V0280,12,Sur,Centro,88
V0392,1,Poniente,Sur,5
V0421,0,Poniente,Norte,35
V0040,0,Norte,Sur,9
V0103,4,Oriente,Centro,20
V0281,0,Sur,Norte,32
V0427,21,Oriente,Norte,13
V0274,10,Centro,Norte,21
V0198,10,Centro,Oriente,78
V0210,0,Norte,Centro,22
V0088,3,Poniente,Norte,42
V0196,1,Poniente,Centro,81
V0152,10,Norte,Sur,77
V0284,16,Sur,Centro,27
V0387,16,Poniente,Centro,43
V0005,10,Oriente,Norte,85
V0237,13,Norte,Centro,40
V0364,14,Sur,Oriente,75
V0187,15,Oriente,Centro,35
V0329,23,Poniente,Centro,84
V0308,5,Norte,Poniente,20
V0328,19,Oriente,Sur,10
V0411,18,Oriente,Sur,86
V0073,14,Sur,Oriente,25
V0146,12,Poniente,Centro,54
V0426,6,Norte,Sur,23
V0185,12,Poniente,Centro,66
V0381,10,Sur,Poniente,86
V0444,22,Sur,Oriente,12
V0092,20,Oriente,Norte,21
V0453,22,Oriente,Poniente,24
V0382,8,Norte,Oriente,5
V0185,6,Centro,Oriente,88
V0142,3,Centro,Poniente,73
V0045,3,Oriente,Norte,59
V0182,3,Centro,Oriente,21
V0075,20,Centro,Norte,6
V0109,16,Poniente,Oriente,46
V0130,19,Oriente,Norte,75
V0020,11,Oriente,Centro,29
V0317,11,Sur,Oriente,22
V0174,16,Norte,Centro,6
V0351,3,Poniente,Norte,82
V0300,12,Sur,Oriente,87
V0455,15,Sur,Centro,77
V0378,21,Poniente,Centro,64
V0069,19,Poniente,Sur,85
V0360,2,Oriente,Poniente,42
V0011,15,Sur,Centro,34
V0100,13,Sur,Centro,48
V0320,3,Sur,Norte,39
V0123,9,Norte,Sur,51
V0260,11,Oriente,Centro,88
V0079,0,Poniente,Centro,72
V0459,23,Sur,Centro,54
V0223,22,Norte,Oriente,50
V0406,5,Oriente,Poniente,23
V0153,11,Sur,Poniente,68
V0132,5,Norte,Centro,81
V0173,5,Norte,Sur,74
V0356,11,Oriente,Centro,61
V0119,0,Poniente,Sur,31
V0252,7,Sur,Centro,49
V0349,9,Sur,Norte,35
V0426,10,Sur,Oriente,34
V0351,0,Centro,Sur,51
V0155,19,Poniente,Norte,63
V0017,7,Oriente,Norte,88
V0152,9,Norte,Poniente,87
V0200,4,Oriente,Poniente,63
V0150,14,Centro,Oriente,78
V0139,9,Sur,Oriente,64
V0169,21,Sur,Norte,10
V0249,20,Oriente,Sur,32
V0045,15,Centro,Poniente,85
V0019,8,Norte,Oriente,38
V0284,17,Sur,Norte,76
V0209,1,Sur,Oriente,83
V0394,16,Norte,Oriente,69
V0498,14,Norte,Poniente,38
V0280,2,Centro,Oriente,50
V0257,13,Sur,Norte,49
V0495,10,Sur,Centro,24
V0463,7,Sur,Centro,24
V0399,16,Norte,Centro,13
V0292,22,Norte,Centro,34
V0381,7,Norte,Oriente,65
V0478,13,Sur,Norte,6
V0414,12,Sur,Poniente,17
V0092,10,Oriente,Poniente,90
V0007,14,Poniente,Centro,23
V0249,19,Centro,Sur,23
V0019,15,Oriente,Sur,32
V0156,23,Centro,Sur,71
V0404,7,Norte,Sur,28
V0380,23,Norte,Oriente,15
V0240,17,Sur,Centro,32
V0054,15,Sur,Oriente,31
V0268,21,Norte,Centro,60
V0152,5,Centro,Norte,27
V0332,2,Oriente,Poniente,87
V0406,8,Sur,Centro,29
V0002,12,Norte,Sur,54
